id,title,price,url,image_url,series,processor,graphics,memory,storage,display,wifi,battery,others
57419,"Acer Aspire 7 A715-59G-527W-16-W11P 15.6"" Laptop/ Notebook (Core 5 210H, 16GB, 512GB, NV RTX3050, W11P, Off H&S + Off 365 Basic, 144Hz)",4489.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-527w-16-w11p-15-6-laptop-notebook-core-5-210h-16gb-512gb-nv-rtx3050-w11p-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-527W-w11p-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,16GB,16GB,,,,
57417,"Acer Aspire 7 A715-59G-527W-24-1-W11-EPP 15.6"" Laptop/ Notebook (Core 5 210H, 24GB, 1TB, NV RTX3050, W11H, Off H&S + Off 365 Basic, 144Hz)",5819.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-527w-24-1-w11-epp-15-6-laptop-notebook-core-5-210h-24gb-1tb-nv-rtx3050-w11h-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-527W-epp-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,24GB,24GB,,,,
57423,"Acer Aspire 7 A715-59G-527W-24-1-W11P-EPP 15.6"" Laptop/ Notebook (Core 5 210H, 24GB, 1TB, NV RTX3050, W11P, Off H&S + Off 365 Basic, 144Hz)",6669.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-527w-24-1-w11p-epp-15-6-laptop-notebook-core-5-210h-24gb-1tb-nv-rtx3050-w11p-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-527W-w11p-epp-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,24GB,24GB,,,,
56908,"Acer Aspire 7 A715-59G-527W-24-W11 15.6"" Laptop/ Notebook (Core 5 210H, 24GB, 512GB, NV RTX3050, W11H, Off H&S + Off 365 Basic, 144Hz)",4039.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-527w-24-w11-15-6-laptop-notebook-core-5-210h-24gb-512gb-nv-rtx3050-w11h-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-527W-a-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,24GB,24GB,,,,
57420,"Acer Aspire 7 A715-59G-527W-24-W11P 15.6"" Laptop/ Notebook (Core 5 210H, 24GB, 512GB, NV RTX3050, W11P, Off H&S + Off 365 Basic, 144Hz)",4839.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-527w-24-w11p-15-6-laptop-notebook-core-5-210h-24gb-512gb-nv-rtx3050-w11p-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-527W-w11p-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,24GB,24GB,,,,
57418,"Acer Aspire 7 A715-59G-527W-W11P 15.6"" Laptop/ Notebook (Core 5 210H, 8GB, 512GB, NV RTX3050, W11P, Off H&S + Off 365 Basic, 144Hz)",4089.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-527w-w11p-15-6-laptop-notebook-core-5-210h-8gb-512gb-nv-rtx3050-w11p-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-527W-w11p-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,8GB,8GB,,,,
56883,"Acer Aspire 7 A715-59G-54Q6 15.6"" Laptop/ Notebook (Core 5 210H, 8GB, 512GB, NV RTX3050, W11H, Off H&S + Off 365 Basic, 144Hz)",3289.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-54q6-15-6-laptop-notebook-core-5-210h-8gb-512gb-nv-rtx3050-w11h-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-54Q6-a-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,8GB,8GB,,,,
57424,"Acer Aspire 7 A715-59G-54Q6-1-W11-EPP 15.6"" Laptop/ Notebook (Core 5 210H, 8GB, 1TB, NV RTX3050, W11H, Off H&S + Off 365 Basic, 144Hz)",5019.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-54q6-1-w11-epp-15-6-laptop-notebook-core-5-210h-8gb-1tb-nv-rtx3050-w11h-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-54Q6-epp-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,8GB,8GB,,,,
57431,"Acer Aspire 7 A715-59G-54Q6-1-W11P-EPP 15.6"" Laptop/ Notebook (Core 5 210H, 8GB, 1TB, NV RTX3050, W11P, Off H&S + Off 365 Basic, 144Hz)",5869.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-54q6-1-w11p-epp-15-6-laptop-notebook-core-5-210h-8gb-1tb-nv-rtx3050-w11p-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-54Q6-w11p-epp-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,8GB,8GB,,,,
57425,"Acer Aspire 7 A715-59G-54Q6-16-1-W11-EPP 15.6"" Laptop/ Notebook (Core 5 210H, 16GB, 1TB, NV RTX3050, W11H, Off H&S + Off 365 Basic, 144Hz)",5449.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-54q6-16-1-w11-epp-15-6-laptop-notebook-core-5-210h-16gb-1tb-nv-rtx3050-w11h-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-54Q6-epp-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,16GB,16GB,,,,
57432,"Acer Aspire 7 A715-59G-54Q6-16-1-W11P-EPP 15.6"" Laptop/ Notebook (Core 5 210H, 16GB, 1TB, NV RTX3050, W11P, Off H&S + Off 365 Basic, 144Hz)",6229.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-54q6-16-1-w11p-epp-15-6-laptop-notebook-core-5-210h-16gb-1tb-nv-rtx3050-w11p-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-54Q6-w11p-epp-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,16GB,16GB,,,,
56911,"Acer Aspire 7 A715-59G-54Q6-16-W11 15.6"" Laptop/ Notebook (Core 5 210H, 16GB, 512GB, NV RTX3050, W11H, Off H&S + Off 365 Basic, 144Hz)",3699.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-54q6-16-w11-15-6-laptop-notebook-core-5-210h-16gb-512gb-nv-rtx3050-w11h-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-54Q6-a-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,16GB,16GB,,,,
57428,"Acer Aspire 7 A715-59G-54Q6-16-W11P 15.6"" Laptop/ Notebook (Core 5 210H, 16GB, 512GB, NV RTX3050, W11P, Off H&S + Off 365 Basic, 144Hz)",4499.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-54q6-16-w11p-15-6-laptop-notebook-core-5-210h-16gb-512gb-nv-rtx3050-w11p-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-54Q6-w11p-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,16GB,16GB,,,,
57426,"Acer Aspire 7 A715-59G-54Q6-24-1-W11-EPP 15.6"" Laptop/ Notebook (Core 5 210H, 24GB, 1TB, NV RTX3050, W11H, Off H&S + Off 365 Basic, 144Hz)",5829.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-54q6-24-1-w11-epp-15-6-laptop-notebook-core-5-210h-24gb-1tb-nv-rtx3050-w11h-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-54Q6-epp-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,24GB,24GB,,,,
57433,"Acer Aspire 7 A715-59G-54Q6-24-1-W11P-EPP 15.6"" Laptop/ Notebook (Core 5 210H, 24GB, 1TB, NV RTX3050, W11P, Off H&S + Off 365 Basic, 144Hz)",6679.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-54q6-24-1-w11p-epp-15-6-laptop-notebook-core-5-210h-24gb-1tb-nv-rtx3050-w11p-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-54Q6-w11p-epp-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,24GB,24GB,,,,
56912,"Acer Aspire 7 A715-59G-54Q6-24-W11 15.6"" Laptop/ Notebook (Core 5 210H, 24GB, 512GB, NV RTX3050, W11H, Off H&S + Off 365 Basic, 144Hz)",4049.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-54q6-24-w11-15-6-laptop-notebook-core-5-210h-24gb-512gb-nv-rtx3050-w11h-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-54Q6-a-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,24GB,24GB,,,,
57429,"Acer Aspire 7 A715-59G-54Q6-24-W11P 15.6"" Laptop/ Notebook (Core 5 210H, 24GB, 512GB, NV RTX3050, W11P, Off H&S + Off 365 Basic, 144Hz)",4849.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-54q6-24-w11p-15-6-laptop-notebook-core-5-210h-24gb-512gb-nv-rtx3050-w11p-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-54Q6-w11p-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,24GB,24GB,,,,
57427,"Acer Aspire 7 A715-59G-54Q6-W11P 15.6"" Laptop/ Notebook (Core 5 210H, 8GB, 512GB, NV RTX3050, W11P, Off H&S + Off 365 Basic, 144Hz)",4099.00,https://www.techhypermart.com/notebooks/acer-aspire-7-a715-59g-54q6-w11p-15-6-laptop-notebook-core-5-210h-8gb-512gb-nv-rtx3050-w11p-off-h-s-off-365-basic-144hz,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/A715-59G-54Q6-w11p-250x250.png,TechHypermart - Acer,Core 5,NV RTX3050,8GB,8GB,,,,
57066,"Acer Aspire Go AG14-I71M-52DP 14"" Laptop/ Notebook (Ultra 5 125H, 16GB, 512GB, Intel Arc, W11H, Off H&S + Off 365 Basic, AI)",3388.00,https://www.techhypermart.com/notebooks/acer-aspire-go-ag14-i71m-52dp-14-laptop-notebook-ultra-5-125h-16gb-512gb-intel-arc-w11h-off-h-s-off-365-basic-ai,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AG14-I71M-52DP-a-250x250.png,TechHypermart - Acer,I71M-52DP,,16GB,16GB,,,,
57712,"Acer Aspire Go AG14-I71M-52DP-1-W11-EPP 14"" Laptop/ Notebook (Ultra 5 125H, 16GB, 1TB, Intel Arc, W11H, Off H&S + Off 365 Basic, AI)",5109.00,https://www.techhypermart.com/notebooks/acer-aspire-go-ag14-i71m-52dp-1-w11-epp-14-laptop-notebook-ultra-5-125h-16gb-1tb-intel-arc-w11h-off-h-s-off-365-basic-ai,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AG14-I71M-52DP-epp-250x250.png,TechHypermart - Acer,I71M-52DP-1-W11-EPP,,16GB,16GB,,,,
57715,"Acer Aspire Go AG14-I71M-52DP-1-W11P-EPP 14"" Laptop/ Notebook (Ultra 5 125H, 16GB, 1TB, Intel Arc, W11P, Off H&S + Off 365 Basic, AI)",5959.00,https://www.techhypermart.com/notebooks/acer-aspire-go-ag14-i71m-52dp-1-w11p-epp-14-laptop-notebook-ultra-5-125h-16gb-1tb-intel-arc-w11p-off-h-s-off-365-basic-ai,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AG14-I71M-52DP-w11p-epp-250x250.png,TechHypermart - Acer,I71M-52DP-1-W11P-EPP,,16GB,16GB,,,,
57714,"Acer Aspire Go AG14-I71M-52DP-W11P 14"" Laptop/ Notebook (Ultra 5 125H, 16GB, 512GB, Intel Arc, W11P, Off H&S + Off 365 Basic, AI)",4189.00,https://www.techhypermart.com/notebooks/acer-aspire-go-ag14-i71m-52dp-w11p-14-laptop-notebook-ultra-5-125h-16gb-512gb-intel-arc-w11p-off-h-s-off-365-basic-ai,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AG14-I71M-52DP-w11p-250x250.png,TechHypermart - Acer,I71M-52DP-W11P,,16GB,16GB,,,,
57062,"Acer Aspire Go AG14-I71M-98U8 14"" Laptop/ Notebook (Ultra 9 185H, 16GB, 512GB, Intel Arc, W11H, Off H&S + Off 365 Basic, AI)",4208.00,https://www.techhypermart.com/notebooks/acer-aspire-go-ag14-i71m-98u8-14-laptop-notebook-ultra-9-185h-16gb-512gb-intel-arc-w11h-off-h-s-off-365-basic-ai,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AG14-I71M-98U8-a-250x250.png,TechHypermart - Acer,I71M-98U8,,16GB,16GB,,,,
57709,"Acer Aspire Go AG14-I71M-98U8-1-W11-EPP 14"" Laptop/ Notebook (Ultra 9 185H, 16GB, 1TB, Intel Arc, W11H, Off H&S + Off 365 Basic, AI)",5999.00,https://www.techhypermart.com/notebooks/acer-aspire-go-ag14-i71m-98u8-1-w11-epp-14-laptop-notebook-ultra-9-185h-16gb-1tb-intel-arc-w11h-off-h-s-off-365-basic-ai,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AG14-I71M-98U8-epp-250x250.png,TechHypermart - Acer,I71M-98U8-1-W11-EPP,,16GB,16GB,,,,
57711,"Acer Aspire Go AG14-I71M-98U8-1-W11P-EPP 14"" Laptop/ Notebook (Ultra 9 185H, 16GB, 1TB, Intel Arc, W11P, Off H&S + Off 365 Basic, AI)",6849.00,https://www.techhypermart.com/notebooks/acer-aspire-go-ag14-i71m-98u8-1-w11p-epp-14-laptop-notebook-ultra-9-185h-16gb-1tb-intel-arc-w11p-off-h-s-off-365-basic-ai,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AG14-I71M-98U8-w11p-epp-1-250x250.png,TechHypermart - Acer,I71M-98U8-1-W11P-EPP,,16GB,16GB,,,,
57710,"Acer Aspire Go AG14-I71M-98U8-W11P 14"" Laptop/ Notebook (Ultra 9 185H, 16GB, 512GB, Intel Arc, W11P, Off H&S + Off 365 Basic, AI)",5009.00,https://www.techhypermart.com/notebooks/acer-aspire-go-ag14-i71m-98u8-w11p-14-laptop-notebook-ultra-9-185h-16gb-512gb-intel-arc-w11p-off-h-s-off-365-basic-ai,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AG14-I71M-98U8-w11p-250x250.png,TechHypermart - Acer,I71M-98U8-W11P,,16GB,16GB,,,,
55160,"Acer Aspire Lite AL14-45P-R1K9 14"" Laptop/ Notebook (Ryzen 3 5400U, 8GB, 512GB, AMD Radeon, W11H, Off H&S + Off 365 Basic)",2448.00,https://www.techhypermart.com/notebooks/acer-aspire-lite-al14-45p-r1k9-14-laptop-notebook-ryzen-3-5400u-8gb-512gb-amd-radeon-w11h-off-h-s-off-365-basic,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AL14-45P-R1K9-a-250x250.png,TechHypermart - Acer,Ryzen 3 5400U,,8GB,8GB,,,,
56453,"Acer Aspire Lite AL14-45P-R1K9-1-W11-EPP 14"" Laptop/ Notebook (Ryzen 3 5400U, 8GB, 1TB, AMD Radeon, W11H, Off H&S + Off 365 Basic)",3969.00,https://www.techhypermart.com/notebooks/acer-aspire-lite-al14-45p-r1k9-1-w11-epp-14-laptop-notebook-ryzen-3-5400u-8gb-1tb-amd-radeon-w11h-off-h-s-off-365-basic,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AL14-45P-R1K9-epp-250x250.png,TechHypermart - Acer,Ryzen 3 5400U,,8GB,8GB,,,,
56460,"Acer Aspire Lite AL14-45P-R1K9-1-W11P-EPP 14"" Laptop/ Notebook (Ryzen 3 5400U, 8GB, 1TB, AMD Radeon, W11P, Off H&S + Off 365 Basic)",4819.00,https://www.techhypermart.com/notebooks/acer-aspire-lite-al14-45p-r1k9-1-w11p-epp-14-laptop-notebook-ryzen-3-5400u-8gb-1tb-amd-radeon-w11p-off-h-s-off-365-basic,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AL14-45P-R1K9-w11p-epp-250x250.png,TechHypermart - Acer,Ryzen 3 5400U,,8GB,8GB,,,,
56454,"Acer Aspire Lite AL14-45P-R1K9-16-1-W11-EPP 14"" Laptop/ Notebook (Ryzen 3 5400U, 16GB, 1TB, AMD Radeon, W11H, Off H&S + Off 365 Basic)",4579.00,https://www.techhypermart.com/notebooks/acer-aspire-lite-al14-45p-r1k9-16-1-w11-epp-14-laptop-notebook-ryzen-3-5400u-16gb-1tb-amd-radeon-w11h-off-h-s-off-365-basic,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AL14-45P-R1K9-epp-250x250.png,TechHypermart - Acer,Ryzen 3 5400U,,16GB,16GB,,,,
56461,"Acer Aspire Lite AL14-45P-R1K9-16-1-W11P-EPP 14"" Laptop/ Notebook (Ryzen 3 5400U, 16GB, 1TB, AMD Radeon, W11P, Off H&S + Off 365 Basic)",5429.00,https://www.techhypermart.com/notebooks/acer-aspire-lite-al14-45p-r1k9-16-1-w11p-epp-14-laptop-notebook-ryzen-3-5400u-16gb-1tb-amd-radeon-w11p-off-h-s-off-365-basic,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AL14-45P-R1K9-w11p-epp-250x250.png,TechHypermart - Acer,Ryzen 3 5400U,,16GB,16GB,,,,
55615,"Acer Aspire Lite AL14-45P-R1K9-16-W11 14"" Laptop/ Notebook (Ryzen 3 5400U, 16GB, 512GB, AMD Radeon, W11H, Off H&S + Off 365 Basic)",3009.00,https://www.techhypermart.com/notebooks/acer-aspire-lite-al14-45p-r1k9-16-w11-14-laptop-notebook-ryzen-3-5400u-16gb-512gb-amd-radeon-w11h-off-h-s-off-365-basic,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AL14-45P-R1K9-a-250x250.png,TechHypermart - Acer,Ryzen 3 5400U,,16GB,16GB,,,,
56458,"Acer Aspire Lite AL14-45P-R1K9-16-W11P 14"" Laptop/ Notebook (Ryzen 3 5400U, 16GB, 512GB, AMD Radeon, W11P, Off H&S + Off 365 Basic)",3809.00,https://www.techhypermart.com/notebooks/acer-aspire-lite-al14-45p-r1k9-16-w11p-14-laptop-notebook-ryzen-3-5400u-16gb-512gb-amd-radeon-w11p-off-h-s-off-365-basic,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AL14-45P-R1K9-w11p-250x250.png,TechHypermart - Acer,Ryzen 3 5400U,,16GB,16GB,,,,
55618,"Acer Aspire Lite AL14-45P-R1K9-24-W11 14"" Laptop/ Notebook (Ryzen 3 5400U, 24GB, 512GB, AMD Radeon, W11H, Off H&S + Off 365 Basic)",3309.00,https://www.techhypermart.com/notebooks/acer-aspire-lite-al14-45p-r1k9-24-w11-14-laptop-notebook-ryzen-3-5400u-24gb-512gb-amd-radeon-w11h-off-h-s-off-365-basic,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AL14-45P-R1K9-a-250x250.png,TechHypermart - Acer,Ryzen 3 5400U,,24GB,24GB,,,,
56459,"Acer Aspire Lite AL14-45P-R1K9-24-W11P 14"" Laptop/ Notebook (Ryzen 3 5400U, 24GB, 512GB, AMD Radeon, W11P, Off H&S + Off 365 Basic)",4109.00,https://www.techhypermart.com/notebooks/acer-aspire-lite-al14-45p-r1k9-24-w11p-14-laptop-notebook-ryzen-3-5400u-24gb-512gb-amd-radeon-w11p-off-h-s-off-365-basic,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AL14-45P-R1K9-w11p-250x250.png,TechHypermart - Acer,Ryzen 3 5400U,,24GB,24GB,,,,
56457,"Acer Aspire Lite AL14-45P-R1K9-W11P 14"" Laptop/ Notebook (Ryzen 3 5400U, 8GB, 512GB, AMD Radeon, W11P, Off H&S + Off 365 Basic)",3249.00,https://www.techhypermart.com/notebooks/acer-aspire-lite-al14-45p-r1k9-w11p-14-laptop-notebook-ryzen-3-5400u-8gb-512gb-amd-radeon-w11p-off-h-s-off-365-basic,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AL14-45P-R1K9-w11p-250x250.png,TechHypermart - Acer,Ryzen 3 5400U,,8GB,8GB,,,,
55165,"Acer Aspire Lite AL14-45P-R1LF 14"" Laptop/ Notebook (Ryzen 3 5400U, 8GB, 512GB, AMD Radeon, W11H, Off H&S + Off 365 Basic)",2438.00,https://www.techhypermart.com/notebooks/acer-aspire-lite-al14-45p-r1lf-14-laptop-notebook-ryzen-3-5400u-8gb-512gb-amd-radeon-w11h-off-h-s-off-365-basic,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AL14-45P-R1LF-a-250x250.png,TechHypermart - Acer,Ryzen 3 5400U,,8GB,8GB,,,,
56463,"Acer Aspire Lite AL14-45P-R1LF-1-W11-EPP 14"" Laptop/ Notebook (Ryzen 3 5400U, 8GB, 1TB, AMD Radeon, W11H, Off H&S + Off 365 Basic)",3959.00,https://www.techhypermart.com/notebooks/acer-aspire-lite-al14-45p-r1lf-1-w11-epp-14-laptop-notebook-ryzen-3-5400u-8gb-1tb-amd-radeon-w11h-off-h-s-off-365-basic,https://www.techhypermart.com/image/cache/catalog/laptopnotebook/acer/AL14-45P-R1LF-epp-250x250.png,TechHypermart - Acer,Ryzen 3 5400U,,8GB,8GB,,,,
